Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2025-02-14,32.103,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-17,32.3365,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-18,32.8808,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-19,32.698,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-20,32.9618,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-21,32.457,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-24,32.3488,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-25,31.7387,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-26,31.856,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-27,31.2767,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-02-28,31.1501,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-03,31.6828,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-04,31.9795,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-05,32.6591,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-06,32.646,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-07,32.5375,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-10,32.1079,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-11,32.9426,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-12,33.2453,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-13,33.8679,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-14,33.7994,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-17,33.8628,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-18,34.0136,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-19,33.7958,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-20,33.5912,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-21,33.0328,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-24,33.0166,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-25,33.7301,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-26,33.6335,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-27,34.4128,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-28,34.1255,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-03-31,34.0859,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-01,33.6948,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-02,33.88,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-03,31.8552,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-04,29.5855,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-07,30.0824,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-08,29.805,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-09,31.0377,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-10,31.2239,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-11,32.3065,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-14,32.3474,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-15,32.3199,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-16,32.7655,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-17,32.5551,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-21,32.696,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-22,32.5097,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-23,33.5785,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-24,33.5801,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-25,33.1102,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-28,33.1631,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-29,32.9355,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-04-30,32.6164,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-01,32.4128,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-02,32.01,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-05,32.4851,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-06,33.2228,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-07,32.4562,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-08,32.4631,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
2025-05-09,32.7242,Silver (Ag),USD/troy oz,Spot,Bloomberg,XAGUSD BGN Curncy,True
